date,time_entry,time_exit,entry_time,hold_seconds,symbol,strategy,direction,entry_price,exit_price,qty,pnl_usd,pnl_pct,exit_reason,notes
2026-07-23,18:34:24,11:00:44,2026-07-22T18:34:24.724304+00:00,59179.7,NFLX,breakout_momentum,short,69.02,68.26,57,43.32,1.101,tp,
2026-07-23,11:11:17,11:11:19,2026-07-23T11:11:17.555733+00:00,1.8,LTC/USD,supertrend,long,46.7695,46.9372,83.405392,13.99,0.359,sl,
2026-07-23,07:36:17,12:26:15,2026-07-23T07:36:17.979816+00:00,17397.5,UNI/USD,supertrend,long,3.82814,3.8034,1018.848971,-25.21,-0.646,sl,
2026-07-23,12:30:28,12:30:29,2026-07-23T12:30:28.783763+00:00,1.2,AAVE/USD,supertrend,long,96.7005,96.47,40.269704,-9.28,-0.238,sl,
2026-07-23,23:58:26,12:36:50,2026-07-22T23:58:26.430730+00:00,45503.8,SHIB/USD,supertrend,long,4e-06,4e-06,922011854.460094,-45.18,-1.15,sl,
2026-07-23,13:49:03,13:49:26,2026-07-22T13:49:03.151426+00:00,86423.6,NKE,breakout_momentum,short,42.075,41.9,94,16.45,0.416,time_limit,
2026-07-23,14:46:26,14:46:29,2026-07-23T14:46:26.619687+00:00,2.7,LINK/USD,supertrend,long,8.496975,8.49,457.54442,-3.19,-0.082,sl,
2026-07-23,15:10:14,15:10:17,2026-07-23T15:10:14.981011+00:00,2.2,LTC/USD,supertrend,long,46.3685,46.97,83.804986,50.41,1.297,sl,
2026-07-23,15:21:16,15:21:18,2026-07-23T15:21:16.910059+00:00,1.4,UNI/USD,supertrend,long,3.76869,3.7498,1030.777273,-19.47,-0.501,sl,
2026-07-23,15:46:18,15:46:21,2026-07-23T15:46:18.023979+00:00,3.1,DOGE/USD,supertrend,long,0.069592,0.06911,55787.810598,-26.87,-0.692,sl,
2026-07-23,16:25:02,16:25:04,2026-07-23T16:25:02.130708+00:00,2.2,AVAX/USD,supertrend,long,6.4278,6.442,603.799123,8.57,0.221,sl,
2026-07-23,17:40:05,17:40:07,2026-07-23T17:40:05.298469+00:00,2.0,UNI/USD,supertrend,long,3.77717,3.76845,1026.865219,-8.95,-0.231,sl,
2026-07-23,16:23:20,17:56:33,2026-07-23T16:23:20.903212+00:00,5592.6,SPY,supertrend,long,739.27,737.345,5.249846,-10.11,-0.26,sl,
2026-07-23,18:02:11,18:02:13,2026-07-23T18:02:11.768424+00:00,1.6,AAVE/USD,supertrend,long,95.4106,96.02,40.625879,24.76,0.639,sl,
2026-07-23,18:35:14,18:35:17,2026-07-23T18:35:14.677383+00:00,2.5,UNI/USD,breakout_momentum,long,3.7933,3.773,1021.368465,-20.73,-0.535,sl,
2026-07-23,18:42:10,18:42:11,2026-07-23T18:42:10.473807+00:00,1.5,BCH/USD,supertrend,long,209.72,208.8,18.462934,-16.99,-0.439,sl,
2026-07-23,19:22:00,19:22:03,2026-07-23T19:22:00.786449+00:00,2.6,DOGE/USD,supertrend,long,0.069172,0.06978,55960.924884,34.03,0.879,sl,
2026-07-23,19:30:15,19:30:18,2026-07-23T19:30:15.101205+00:00,3.0,AVAX/USD,london_orb,long,6.269257,6.280614,617.239271,7.01,0.181,sl,
2026-07-23,19:49:15,19:50:39,2026-07-23T19:49:15.652736+00:00,83.4,DOT/USD,london_orb,long,0.8131,0.8138,4756.420489,3.33,0.086,sl,
2026-07-23,19:57:15,19:57:18,2026-07-23T19:57:15.654040+00:00,3.1,ETH/USD,supertrend,long,1870.4825,1871.796,2.065213,2.71,0.07,sl,
2026-07-23,19:33:05,20:01:01,2026-07-23T19:33:05.280412+00:00,1676.5,LTC/USD,supertrend,long,46.8825,46.75,82.492199,-10.93,-0.283,sl,
2026-07-23,20:05:18,20:05:18,2026-07-23T20:05:18.515566+00:00,0.4,XTZ/USD,london_orb,long,0.228398,0.2267,16903.088031,-28.7,-0.743,sl,
2026-07-23,20:19:01,20:19:03,2026-07-23T20:19:01.652478+00:00,2.1,LINK/USD,supertrend,long,8.5043,8.4586,453.588008,-20.73,-0.537,sl,
2026-07-23,20:20:05,20:20:08,2026-07-23T20:20:05.569848+00:00,2.8,AVAX/USD,london_orb,long,6.316647,6.280614,610.377622,-21.99,-0.57,sl,
2026-07-23,20:22:14,20:22:15,2026-07-23T20:22:14.752468+00:00,1.0,XRP/USD,london_orb,long,1.109945,1.107,3471.816171,-10.22,-0.265,sl,
2026-07-23,20:58:11,20:58:14,2026-07-23T20:58:11.849180+00:00,2.5,SOL/USD,silver_bullet,long,76.07275,75.91,50.640466,-8.24,-0.214,sl,
2026-07-23,21:13:02,21:13:04,2026-07-23T21:13:02.683827+00:00,1.5,UNI/USD,london_orb,long,3.78315,3.773,1018.055985,-10.33,-0.268,sl,
2026-07-23,21:13:03,21:13:04,2026-07-23T21:13:03.074085+00:00,1.2,AAVE/USD,london_orb,long,95.935,95.521,40.146542,-16.62,-0.432,sl,
2026-07-23,21:32:02,21:32:05,2026-07-23T21:32:02.695142+00:00,3.0,BTC/USD,supertrend,long,65071.519,65178.485,0.059143,6.33,0.164,sl,
2026-07-23,21:53:12,21:53:13,2026-07-23T21:53:12.754551+00:00,1.2,AAVE/USD,london_orb,long,95.80265,95.8528,40.162918,2.01,0.052,sl,
2026-07-23,22:07:02,22:07:03,2026-07-23T22:07:02.081077+00:00,1.3,UNI/USD,london_orb,long,3.76844,3.773,1020.572837,4.65,0.121,sl,
2026-07-23,22:10:11,22:10:13,2026-07-23T22:10:11.180430+00:00,2.7,BTC/USD,silver_bullet,long,65119.151,65119.89,0.059022,0.04,0.001,sl,
2026-07-23,22:26:04,22:26:05,2026-07-23T22:26:04.370018+00:00,1.1,AAVE/USD,silver_bullet,long,95.695,95.4,40.155363,-11.85,-0.308,sl,
2026-07-23,22:44:00,22:44:02,2026-07-23T22:44:00.898131+00:00,1.3,UNI/USD,london_orb,long,3.76885,3.773,1019.113921,4.23,0.11,sl,
2026-07-23,23:22:01,23:22:01,2026-07-23T23:22:01.546325+00:00,0.4,XTZ/USD,supertrend,long,0.233528,0.2267,16436.866243,-112.23,-2.924,sl,
2026-07-23,23:46:20,23:50:25,2026-07-23T23:46:20.856665+00:00,244.4,GRT/USD,judas_swing,long,0.015855,0.015917,241861.076772,15.15,0.395,sl,
2026-07-24,00:01:10,00:01:11,2026-07-24T00:01:10.768342+00:00,0.4,XTZ/USD,newyork_orb,long,0.2344,0.2267,16337.679181,-125.8,-3.285,sl,
2026-07-24,00:52:28,00:52:29,2026-07-24T00:52:28.288674+00:00,1.5,BCH/USD,judas_swing,long,210.405,211.795845,18.184309,25.29,0.661,sl,
2026-07-24,01:02:00,01:02:02,2026-07-24T01:02:00.567262+00:00,1.9,AVAX/USD,judas_swing,long,6.2715,6.24434,609.897632,-16.56,-0.433,sl,
2026-07-24,01:38:01,01:38:03,2026-07-24T01:38:01.210280+00:00,2.8,SOL/USD,judas_swing,long,75.9314,75.7363,50.208148,-9.8,-0.257,sl,
2026-07-24,01:38:01,01:38:04,2026-07-24T01:38:01.873293+00:00,2.2,LINK/USD,judas_swing,long,8.43815,8.4256,451.802232,-5.67,-0.149,sl,
2026-07-24,01:39:05,01:39:07,2026-07-24T01:39:05.162535+00:00,2.7,ETH/USD,judas_swing,long,1875.3695,1875.6,2.031329,0.47,0.012,sl,
2026-07-24,01:40:11,01:40:12,2026-07-24T01:40:11.787563+00:00,0.9,XRP/USD,judas_swing,long,1.109585,1.11184,3432.538291,7.74,0.203,sl,
2026-07-24,02:11:21,02:11:24,2026-07-24T02:11:21.645267+00:00,2.6,SOL/USD,judas_swing,long,75.8,75.7363,50.23,-3.2,-0.084,sl,
2026-07-24,02:11:23,02:11:24,2026-07-24T02:11:23.067003+00:00,1.3,AAVE/USD,supertrend,long,95.4657,95.25,39.882743,-8.6,-0.226,sl,
2026-07-24,23:25:11,02:38:58,2026-07-23T23:25:11.793401+00:00,11626.8,LTC/USD,supertrend,long,47.0995,46.594,81.414813,-41.16,-1.073,sl,
2026-07-24,01:15:08,02:38:58,2026-07-24T01:15:08.861877+00:00,5029.8,XTZ/USD,supertrend,long,0.237554,0.23705,16093.541034,-8.1,-0.212,tp,
2026-07-24,03:34:00,05:19:32,2026-07-24T03:34:00.466962+00:00,6332.1,UNI/USD,judas_swing,long,3.750345,3.837,1014.831302,87.94,2.311,tp,
2026-07-24,02:22:01,07:08:14,2026-07-24T02:22:01.165937+00:00,17173.7,DOT/USD,newyork_orb,long,0.814926,0.809337,4668.867683,-26.1,-0.686,sl,
2026-07-24,02:23:02,07:11:24,2026-07-24T02:23:02.598856+00:00,17301.6,BTC/USD,judas_swing,long,65065.3275,65637.34,0.058448,33.43,0.879,tp,
2026-07-24,05:31:09,10:47:22,2026-07-24T05:31:09.043023+00:00,18973.0,LTC/USD,supertrend,long,46.73125,46.2077,81.480401,-42.66,-1.12,sl,
2026-07-24,12:35:06,12:35:07,2026-07-24T12:35:06.487531+00:00,0.8,DOT/USD,supertrend,long,0.802211,0.80402,4725.534974,8.55,0.225,sl,
2026-07-24,11:59:04,12:38:18,2026-07-24T11:59:04.343562+00:00,2353.8,AVAX/USD,supertrend,long,6.251385,6.2162,606.530713,-21.34,-0.563,sl,
2026-07-24,12:21:16,13:07:52,2026-07-24T12:21:16.546911+00:00,2795.7,ETH/USD,supertrend,long,1881.087,1859.694,2.015522,-43.12,-1.137,sl,
2026-07-24,13:11:01,13:11:03,2026-07-24T13:11:01.604866+00:00,1.4,BCH/USD,supertrend,long,208.175,208.1,18.169831,-1.36,-0.036,sl,
2026-07-24,13:31:25,13:31:27,2026-07-24T13:31:25.782473+00:00,1.3,AAVE/USD,supertrend,long,94.015,93.848,40.221066,-6.72,-0.178,sl,
2026-07-24,13:47:16,13:55:41,2026-07-24T13:47:16.297383+00:00,505.5,AFRM,judas_swing,long,71.24,70.32,53.055404,-48.81,-1.291,sl,
2026-07-24,13:58:11,14:03:54,2026-07-24T13:58:11.898420+00:00,342.8,WMT,judas_swing,short,108.76,108.89,34,-4.42,-0.12,sl,
2026-07-24,14:05:01,14:12:10,2026-07-24T14:05:01.578832+00:00,429.1,PYPL,judas_swing,long,55.445,55.35,68.099197,-6.47,-0.171,sl,
2026-07-24,13:47:03,14:29:07,2026-07-24T13:47:03.244518+00:00,2524.1,AMZN,judas_swing,long,232.59,232.07,16.250342,-8.45,-0.224,sl,
2026-07-24,13:47:11,14:34:28,2026-07-24T13:47:11.108192+00:00,2837.0,MCD,judas_swing,long,263.61,265.545,14.338102,27.74,0.734,tp,
2026-07-24,13:47:19,14:41:06,2026-07-24T13:47:19.999519+00:00,3226.6,V,judas_swing,long,352.45,354.94,10.723981,26.7,0.706,tp,
2026-07-24,14:42:11,14:50:25,2026-07-24T14:42:11.241495+00:00,494.0,QCOM,newyork_orb,short,166.855,168.04,22,-26.07,-0.71,sl,
2026-07-24,14:13:16,14:57:02,2026-07-24T14:13:16.503463+00:00,2626.4,NKE,judas_swing,long,40.995,41.41,92.053848,38.2,1.012,tp,
2026-07-24,14:30:08,14:59:42,2026-07-24T14:30:08.196410+00:00,1774.8,SPY,judas_swing,short,739.31,740.5701,5,-6.3,-0.17,sl,
2026-07-24,15:01:03,15:05:15,2026-07-24T15:01:03.208530+00:00,252.1,XLK,judas_swing,long,177.28,176.87,21.332325,-8.75,-0.231,sl,
2026-07-24,15:09:00,16:10:28,2026-07-24T15:09:00.625729+00:00,3687.7,COIN,judas_swing,long,156.0,158.8,24.232891,67.85,1.795,tp,
2026-07-24,16:11:29,16:31:57,2026-07-24T16:11:29.288792+00:00,1228.5,QQQ,newyork_orb,long,692.59,690.45,5.470044,-11.71,-0.309,sl,
2026-07-24,16:33:02,17:56:12,2026-07-24T16:33:02.488642+00:00,4990.0,ORCL,supertrend,long,119.18,118.035,31.782283,-36.39,-0.961,sl,
2026-07-24,14:54:10,18:28:32,2026-07-24T14:54:10.413519+00:00,12862.5,AVGO,judas_swing,long,382.17,380.54,9.889098,-16.12,-0.427,sl,
2026-07-24,14:58:04,18:31:19,2026-07-24T14:58:04.796820+00:00,12794.6,NVDA,newyork_orb,long,208.97,207.65,18.087809,-23.88,-0.632,sl,
2026-07-24,14:38:10,18:32:43,2026-07-24T14:38:10.033148+00:00,14073.2,NFLX,newyork_orb,long,69.475,70.41,54.413084,50.88,1.346,tp,
2026-07-24,17:57:16,18:50:38,2026-07-24T17:57:16.918098+00:00,3201.4,ADBE,supertrend,long,223.86,225.81,16.905856,32.97,0.871,tp,
2026-07-24,13:47:05,19:36:03,2026-07-24T13:47:05.982555+00:00,20937.2,CRM,judas_swing,long,161.36,164.45,23.423816,72.38,1.915,tp,
2026-07-24,20:54:11,20:55:15,2026-07-24T20:54:11.297001+00:00,64.4,XTZ/USD,silver_bullet,long,0.227519,0.229694,16633.572655,36.19,0.956,sl,
2026-07-24,20:58:25,20:58:27,2026-07-24T20:58:25.445537+00:00,1.9,AVAX/USD,silver_bullet,long,6.238715,6.216,605.894964,-13.76,-0.364,sl,
2026-07-24,21:17:27,21:17:29,2026-07-24T21:17:27.065115+00:00,2.0,LINK/USD,silver_bullet,long,8.31568,8.34106,454.388156,11.53,0.305,sl,
2026-07-24,21:55:29,21:55:30,2026-07-24T21:55:29.650844+00:00,1.0,AAVE/USD,supertrend,long,92.925,93.4833,40.637116,22.69,0.601,sl,
2026-07-24,07:32:28,22:14:27,2026-07-24T07:32:28.221608+00:00,52919.4,GRT/USD,supertrend,long,0.016057,0.015723,236602.341731,-78.91,-2.077,sl,
2026-07-24,22:10:13,22:33:27,2026-07-24T22:10:13.947119+00:00,1393.2,UNI/USD,silver_bullet,long,3.7658,3.781,1002.332838,15.24,0.404,sl,
2026-07-25,00:01:01,00:01:03,2026-07-25T00:01:01.124848+00:00,2.5,LINK/USD,supertrend,long,8.32865,8.34106,452.511271,5.62,0.149,sl,
2026-07-25,00:05:16,00:06:19,2026-07-25T00:05:16.655845+00:00,63.3,GRT/USD,judas_swing,long,0.015787,0.015723,238605.026794,-15.37,-0.408,sl,
2026-07-25,00:41:08,00:41:08,2026-07-25T00:41:08.651735+00:00,0.2,GRT/USD,judas_swing,long,0.01582,0.015723,237759.031575,-22.94,-0.61,sl,
2026-07-25,01:01:15,01:01:16,2026-07-25T01:01:15.750592+00:00,0.7,DOT/USD,newyork_orb,long,0.808778,0.80669,4643.408725,-9.69,-0.258,tp,
2026-07-25,01:03:22,01:03:23,2026-07-25T01:03:22.968992+00:00,0.7,DOT/USD,newyork_orb,long,0.809211,0.80669,4634.064931,-11.68,-0.311,tp,
2026-07-25,23:49:22,01:15:00,2026-07-24T23:49:22.862029+00:00,5137.4,DOGE/USD,supertrend,long,0.069536,0.069359,54214.729727,-9.61,-0.255,sl,
2026-07-25,06:27:02,02:14:09,2026-07-24T06:27:02.148347+00:00,71227.5,SHIB/USD,supertrend,long,4e-06,4e-06,914157022.809124,59.42,1.561,tp,
2026-07-25,02:15:12,04:18:52,2026-07-25T02:15:12.253041+00:00,7419.9,UNI/USD,judas_swing,long,3.7769,3.7331,990.565676,-43.39,-1.16,sl,
2026-07-25,06:05:19,06:43:17,2026-07-25T06:05:19.778372+00:00,2277.5,XRP/USD,supertrend,long,1.09085,1.085,3425.10886,-20.04,-0.536,sl,
2026-07-25,01:05:28,08:08:33,2026-07-25T01:05:28.591438+00:00,25385.1,ETH/USD,judas_swing,long,1860.0715,1850.7,2.013034,-18.87,-0.504,sl,
2026-07-25,08:23:20,08:23:21,2026-07-25T08:23:20.360693+00:00,1.2,DOT/USD,supertrend,long,0.81025,0.8139,4607.656279,16.82,0.45,tp,
2026-07-25,08:24:24,08:24:25,2026-07-25T08:24:24.349707+00:00,0.7,DOT/USD,supertrend,long,0.810507,0.8139,4601.774939,15.62,0.419,tp,
2026-07-25,01:16:02,08:53:54,2026-07-25T01:16:02.170065+00:00,27472.6,LTC/USD,judas_swing,long,46.243,45.6771,80.93892,-45.8,-1.224,sl,
2026-07-25,09:38:07,09:38:08,2026-07-25T09:38:07.957495+00:00,0.4,XTZ/USD,supertrend,long,0.22475,0.229694,16569.406007,81.92,2.2,tp,
2026-07-25,09:59:13,09:59:15,2026-07-25T09:59:13.088244+00:00,2.0,LINK/USD,supertrend,long,8.2845,8.298,449.064699,6.06,0.163,sl,
2026-07-25,10:18:11,11:45:50,2026-07-25T10:18:11.544033+00:00,5258.6,AVAX/USD,breakout_momentum,long,6.2759,6.257,592.507927,-11.2,-0.301,sl,
2026-07-25,12:15:20,12:15:21,2026-07-25T12:15:20.186803+00:00,1.1,UNI/USD,supertrend,long,3.674335,3.655,1011.650135,-19.56,-0.526,sl,
2026-07-25,13:47:02,13:47:15,2026-07-24T13:47:02.661483+00:00,86412.5,MSFT,judas_swing,long,381.84,381.7,9.898562,-1.39,-0.037,time_limit,
2026-07-25,17:05:22,17:05:24,2026-07-25T17:05:22.009907+00:00,2.2,DOGE/USD,supertrend,long,0.072454,0.071654,51271.332648,-40.98,-1.103,tp,
2026-07-25,17:06:25,17:06:27,2026-07-25T17:06:25.606623+00:00,2.1,DOGE/USD,supertrend,long,0.072488,0.071654,51228.277589,-42.74,-1.151,tp,
2026-07-25,17:07:29,17:07:31,2026-07-25T17:07:29.155515+00:00,2.1,DOGE/USD,supertrend,long,0.072337,0.071654,51316.345715,-35.04,-0.944,tp,
2026-07-25,17:21:17,17:21:18,2026-07-25T17:21:17.480638+00:00,0.9,XRP/USD,silver_bullet,long,1.100905,1.09878,3370.631889,-7.16,-0.193,tp,
2026-07-25,17:23:25,17:23:26,2026-07-25T17:23:25.152814+00:00,0.9,XRP/USD,silver_bullet,long,1.10118,1.09878,3368.669518,-8.08,-0.218,tp,
2026-07-25,17:24:29,17:24:29,2026-07-25T17:24:29.052844+00:00,0.9,XRP/USD,silver_bullet,long,1.10185,1.09878,3365.575623,-10.33,-0.279,tp,
2026-07-25,17:53:02,17:53:04,2026-07-25T17:53:02.549295+00:00,1.8,LTC/USD,silver_bullet,long,46.1465,46.2227,80.317879,6.12,0.165,tp,
2026-07-25,17:35:01,18:08:53,2026-07-25T17:35:01.891433+00:00,2031.9,SOL/USD,supertrend,long,74.4705,74.3781,49.779953,-4.6,-0.124,tp,
2026-07-25,18:32:21,18:33:11,2026-07-24T18:32:21.875092+00:00,86449.9,AMD,breakout_momentum,short,524.98,521.95,7,21.21,0.577,time_limit,
2026-07-25,18:34:14,18:34:15,2026-07-25T18:34:14.456171+00:00,1.0,XRP/USD,supertrend,long,1.10314,1.1043,3358.778124,3.9,0.105,tp,
2026-07-25,18:35:07,18:35:20,2026-07-24T18:35:07.358587+00:00,86413.1,SPY,breakout_momentum,short,738.175,738.93,5,-3.77,-0.102,time_limit,
2026-07-25,18:35:08,18:35:20,2026-07-24T18:35:08.353932+00:00,86412.3,QQQ,breakout_momentum,short,684.6,684.23,5,1.85,0.054,time_limit,
2026-07-25,18:47:00,18:47:03,2026-07-25T18:47:00.751485+00:00,3.0,ETH/USD,silver_bullet,long,1872.045,1873.02,1.978564,1.93,0.052,tp,
2026-07-25,18:51:16,18:51:19,2026-07-25T18:51:16.876041+00:00,2.5,DOGE/USD,london_orb,long,0.072801,0.073396,50866.124914,30.29,0.818,tp,
2026-07-25,18:52:20,18:52:23,2026-07-25T18:52:20.950704+00:00,2.3,DOGE/USD,london_orb,long,0.072767,0.073396,50873.362926,32.01,0.865,tp,
2026-07-25,18:53:05,18:53:27,2026-07-24T18:53:05.211747+00:00,86422.0,TXN,supertrend,short,279.78,279.58,13,2.6,0.071,time_limit,
2026-07-25,18:53:24,18:53:27,2026-07-25T18:53:24.850608+00:00,2.5,DOGE/USD,london_orb,long,0.072717,0.073396,50890.252623,34.56,0.934,tp,
2026-07-25,18:54:28,18:54:31,2026-07-25T18:54:28.958141+00:00,2.4,DOGE/USD,london_orb,long,0.072655,0.073396,50917.548689,37.74,1.02,tp,
2026-07-25,19:21:00,19:22:04,2026-07-25T19:21:00.210867+00:00,64.5,SHIB/USD,london_orb,long,5e-06,5e-06,742621385.542169,-14.85,-0.402,tp,
2026-07-25,19:23:08,19:24:12,2026-07-25T19:23:08.055279+00:00,64.2,SHIB/USD,london_orb,long,5e-06,5e-06,743702620.967742,0.0,0.0,tp,
2026-07-25,19:28:24,19:28:26,2026-07-25T19:28:24.146611+00:00,2.1,LINK/USD,silver_bullet,long,8.40161,8.4137,438.225828,5.3,0.144,tp,
2026-07-25,19:41:06,19:41:08,2026-07-25T19:41:06.853751+00:00,1.8,AVAX/USD,london_orb,long,6.6736,6.70151,551.439253,15.39,0.418,tp,
2026-07-25,19:42:11,19:42:13,2026-07-25T19:42:11.510927+00:00,1.8,AVAX/USD,london_orb,long,6.677,6.70151,550.890445,13.5,0.367,tp,
2026-07-25,19:57:00,19:58:04,2026-07-25T19:57:00.651904+00:00,63.9,SHIB/USD,london_orb,long,5e-06,5e-06,724500394.08867,-32.6,-0.887,tp,
2026-07-25,19:59:07,20:00:12,2026-07-25T19:59:07.543803+00:00,64.6,SHIB/USD,london_orb,long,5e-06,5e-06,721391838.741396,-39.68,-1.082,tp,
2026-07-25,22:08:01,22:08:04,2026-07-25T22:08:01.792092+00:00,2.6,BTC/USD,silver_bullet,long,64325.4935,64308.59,0.056911,-0.96,-0.026,tp,
2026-07-25,23:10:25,23:10:28,2026-07-25T23:10:25.854284+00:00,2.2,DOGE/USD,supertrend,long,0.071932,0.07223,50877.676989,15.15,0.414,tp,
2026-07-25,23:11:29,23:11:31,2026-07-25T23:11:29.454722+00:00,2.3,DOGE/USD,supertrend,long,0.071908,0.07223,50877.302162,16.4,0.448,tp,
2026-07-25,23:21:00,23:21:03,2026-07-25T23:21:00.760807+00:00,2.3,DOGE/USD,breakout_momentum,long,0.071722,0.07186,50992.498867,7.01,0.192,tp,
2026-07-25,23:22:04,23:22:06,2026-07-25T23:22:04.469115+00:00,2.3,DOGE/USD,breakout_momentum,long,0.071673,0.07186,51011.44712,9.54,0.261,tp,
2026-07-25,23:23:08,23:23:10,2026-07-25T23:23:08.151876+00:00,2.3,DOGE/USD,breakout_momentum,long,0.07173,0.07186,50954.739997,6.62,0.181,tp,
2026-07-25,23:40:05,23:41:09,2026-07-25T23:40:05.567889+00:00,64.2,GRT/USD,judas_swing,long,0.016185,0.0162,225744.887241,3.39,0.093,tp,
2026-07-25,23:44:21,23:44:21,2026-07-25T23:44:21.766930+00:00,0.2,GRT/USD,judas_swing,long,0.016168,0.0162,225630.237808,7.11,0.195,tp,
2026-07-25,19:22:03,23:55:58,2026-07-25T19:22:03.251267+00:00,16435.0,UNI/USD,supertrend,long,3.67469,3.6596,1005.074578,-15.17,-0.411,sl,
2026-07-26,00:00:11,00:01:15,2026-07-26T00:00:11.689593+00:00,63.6,GRT/USD,supertrend,long,0.016217,0.0162,224551.312487,-3.88,-0.107,tp,
2026-07-26,00:03:22,00:04:25,2026-07-26T00:03:22.454933+00:00,63.5,GRT/USD,supertrend,long,0.016235,0.0162,223983.862026,-7.84,-0.216,tp,
2026-07-26,00:34:01,00:34:01,2026-07-26T00:34:01.130084+00:00,0.8,DOT/USD,supertrend,long,0.816566,0.8124,4442.926501,-18.51,-0.51,sl,
2026-07-26,00:40:19,00:40:21,2026-07-26T00:40:19.360620+00:00,2.4,SOL/USD,newyork_orb,long,74.66245,74.725,48.532629,3.04,0.084,tp,
2026-07-26,00:42:26,00:42:29,2026-07-26T00:42:26.948789+00:00,2.4,SOL/USD,newyork_orb,long,74.63395,74.725,48.539391,4.42,0.122,tp,
2026-07-26,00:55:10,00:55:11,2026-07-26T00:55:10.048679+00:00,1.7,AVAX/USD,breakout_momentum,long,6.77055,6.78653,534.937265,8.55,0.236,tp,
2026-07-26,00:56:13,00:56:15,2026-07-26T00:56:13.569923+00:00,1.7,AVAX/USD,breakout_momentum,long,6.77422,6.78653,534.388535,6.58,0.182,tp,
2026-07-26,00:57:17,00:57:18,2026-07-26T00:57:17.059630+00:00,1.7,AVAX/USD,breakout_momentum,long,6.78175,6.78653,533.551296,2.55,0.07,tp,
2026-07-26,00:58:20,00:58:22,2026-07-26T00:58:20.545277+00:00,1.8,AVAX/USD,breakout_momentum,long,6.77415,6.78653,533.883882,6.61,0.183,tp,
2026-07-26,01:11:00,01:11:04,2026-07-26T01:11:00.865569+00:00,3.4,AVAX/USD,newyork_orb,long,6.75605,6.78653,535.071602,16.31,0.451,tp,
2026-07-26,01:11:03,01:12:07,2026-07-26T01:11:03.708064+00:00,64.3,SHIB/USD,newyork_orb,long,5e-06,5e-06,731775404.8583,-73.18,-2.024,tp,
2026-07-26,01:12:06,01:12:08,2026-07-26T01:12:06.049514+00:00,2.1,AVAX/USD,newyork_orb,long,6.7626,6.78653,533.243205,12.76,0.354,tp,
2026-07-26,01:13:09,01:13:11,2026-07-26T01:13:09.854714+00:00,2.0,AVAX/USD,newyork_orb,long,6.761965,6.78653,532.985604,13.09,0.363,tp,
2026-07-26,01:13:11,01:14:15,2026-07-26T01:13:11.360929+00:00,64.4,SHIB/USD,newyork_orb,long,5e-06,5e-06,728086868.686869,-80.09,-2.222,tp,
2026-07-26,01:14:13,01:14:15,2026-07-26T01:14:13.749481+00:00,2.1,AVAX/USD,newyork_orb,long,6.76357,6.78653,531.402943,12.2,0.339,tp,
2026-07-26,01:15:17,01:15:20,2026-07-26T01:15:17.656478+00:00,2.4,AVAX/USD,breakout_momentum,long,6.773,6.78653,531.108224,7.19,0.2,tp,
2026-07-26,01:15:18,01:15:20,2026-07-26T01:15:18.645797+00:00,1.5,AAVE/USD,judas_swing,long,92.10495,91.4348,39.055404,-26.17,-0.728,tp,
2026-07-26,01:15:19,01:16:23,2026-07-26T01:15:19.455115+00:00,64.3,SHIB/USD,breakout_momentum,long,5e-06,5e-06,723781891.348089,-94.09,-2.616,tp,
2026-07-26,01:16:21,01:16:23,2026-07-26T01:16:21.868739+00:00,2.0,AVAX/USD,breakout_momentum,long,6.78163,6.78653,528.778848,2.59,0.072,tp,
2026-07-26,01:17:25,01:17:27,2026-07-26T01:17:25.662762+00:00,2.2,AVAX/USD,breakout_momentum,long,6.788365,6.78653,528.257172,-0.97,-0.027,tp,
2026-07-26,01:17:27,01:18:31,2026-07-26T01:17:27.352283+00:00,64.1,SHIB/USD,breakout_momentum,long,5e-06,5e-06,720080823.293173,-100.81,-2.811,tp,
2026-07-26,01:31:10,01:31:11,2026-07-26T01:31:10.158149+00:00,1.0,AAVE/USD,judas_swing,long,92.237,91.4348,38.775069,-31.11,-0.87,tp,
2026-07-26,01:35:23,01:35:25,2026-07-26T01:35:23.450889+00:00,1.9,AVAX/USD,newyork_orb,long,6.7703,6.78653,528.023647,8.57,0.24,tp,
2026-07-26,01:36:27,01:36:28,2026-07-26T01:36:27.166839+00:00,1.8,AVAX/USD,newyork_orb,long,6.778125,6.78653,527.149617,4.43,0.124,tp,
2026-07-26,01:55:27,01:55:31,2026-07-26T01:55:27.415814+00:00,3.8,DOGE/USD,breakout_momentum,long,0.071919,0.07159,49658.087571,-16.34,-0.457,sl,
2026-07-26,02:11:20,02:12:24,2026-07-26T02:11:20.549646+00:00,64.0,DOT/USD,judas_swing,long,0.814425,0.8124,4380.954047,-8.87,-0.249,sl,
2026-07-26,02:06:03,03:00:55,2026-07-26T02:06:03.647877+00:00,3291.6,AAVE/USD,newyork_orb,long,92.0678,92.563,38.776499,19.2,0.538,tp,
2026-07-26,03:05:09,03:05:09,2026-07-26T03:05:09.185073+00:00,0.7,DOT/USD,judas_swing,long,0.818004,0.8174,4357.486027,-2.63,-0.074,sl,
2026-07-26,02:49:16,03:06:13,2026-07-26T02:49:16.749199+00:00,1016.5,SOL/USD,supertrend,long,74.79705,74.96,47.645542,7.76,0.218,tp,
